"","fac_1","fac_2","fac_3","fac_4","Type_FS1","Type_FS2","Type_FS3","Type_FS4","Type"
"506",-2.7875389750223,10.4650244183746,-8.88184158560737,5.57537646597744,-2,0,-1,2,"-2|0|-1|2"
"507",5.66331768399264,5.32809727620707,1.35242000214202,-5.19422913975237,0,0,1,-1,"0|0|1|-1"
"508",9.66144402937584,1.58897899275807,-1.6138622505147,-2.96089074377296,0,-1,0,0,"0|-1|0|0"
"509",3.23067383118974,5.06867791670339,-2.45837180034712,-4.41644780413172,0,0,0,0,"0|0|0|0"
"510",-2.43614446744447,8.75911552835458,-0.427415772799477,-3.15925667493176,-2,0,1,0,"-2|0|1|0"
"511",6.20626671907509,10.492842524094,-5.06476545345153,-1.34690561578302,0,0,0,0,"0|0|0|0"
"512",11.9185543452657,11.4800835929349,-11.2522695981156,-0.35149373676745,1,0,-2,0,"1|0|-2|0"
"513",6.89910301635793,1.87062092025123,-5.43239131838083,-2.96089074377296,0,-1,0,0,"0|-1|0|0"
"514",-0.615764307636927,11.8876985696706,-3.14923545412209,5.57537646597744,-1,0,0,2,"-1|0|0|2"
"515",4.21081487526281,14.8791977235899,2.97829874878405,-4.04502554353292,0,1,2,0,"0|1|2|0"
"516",2.23839759063678,6.22735724797962,0.946696572432517,-5.13691220340669,-1,0,1,-1,"-1|0|1|-1"
"517",2.40297653892203,7.36841666648053,-5.34799280888321,1.87409279909817,-1,0,0,1,"-1|0|0|1"
"518",11.3144646703808,3.80567862160376,-4.8801204491509,-2.96089074377296,1,-1,0,0,"1|-1|0|0"
"519",8.49765726657657,1.03570781378612,-6.74610469834354,0.0694936000632309,0,-1,0,0,"0|-1|0|0"
"520",7.31740436130399,8.64971964879036,0.152675212113498,-3.15925667493176,0,0,1,0,"0|0|1|0"
"521",9.19795915267851,0.423613051560376,-4.96967602068571,-2.06737001505799,0,-2,0,0,"0|-2|0|0"
"522",7.48291726165875,2.58229784389655,-7.18992471643987,-2.38646620158806,0,-1,-1,0,"0|-1|-1|0"
"523",11.2590378351436,12.9025884014494,-2.5772105622956,-6.27836393951234,1,1,0,-1,"1|1|0|-1"
"524",6.38890601738066,3.2196388220929,-1.96106681754104,-2.24042634449799,0,-1,0,0,"0|-1|0|0"
"525",3.83877271562095,9.67043417905892,-1.25613746568611,0.680314988923791,0,0,0,0,"0|0|0|0"
"526",11.3493531299087,8.03666637031273,-0.565372780156605,-3.15925667493176,1,0,0,0,"1|0|0|0"
"527",-0.0871119445180676,13.4051781569515,-5.34554499151855,-0.262770816023056,-1,1,0,0,"-1|1|0|0"
"528",7.76747264648182,3.09086034999274,-3.44208835511232,-0.925918278952343,0,-1,0,0,"0|-1|0|0"
"529",5.88013846397897,8.83267851745063,-3.822058891782,4.85491206670247,0,0,0,2,"0|0|0|2"
"530",-0.558361178149484,12.3921358652686,3.10052413732658,1.77220164879756,-1,1,2,1,"-1|1|2|1"
"531",12.6738490385235,5.25135212787222,-0.560866496277355,-6.27836393951234,1,0,0,-1,"1|0|0|-1"
"532",8.02877538276722,4.67585169527148,1.63508980931959,0.988323930497003,0,0,1,0,"0|0|1|0"
"533",3.418561250938,7.50941541735189,-3.37596937570079,-1.07195813604242,0,0,0,0,"0|0|0|0"
"534",10.8411771561692,9.38872300964237,-4.869419502251,-6.27836393951234,1,0,0,-1,"1|0|0|-1"
"535",8.63043383992009,5.97091654733631,-5.00352748784455,0.0121766637175488,0,0,0,0,"0|0|0|0"
"536",6.71537371163758,13.6988590379454,-8.02693356437986,-4.04502554353292,0,1,-1,0,"0|1|-1|0"
"537",11.9825353775534,15.314982216099,-6.25694999738401,-5.19422913975237,1,1,0,-1,"1|1|0|-1"
"538",11.82609527557,17.3537386125821,-8.2626287571636,-4.04502554353292,1,2,-1,0,"1|2|-1|0"
"539",9.80042844931316,14.6620967026148,-3.41251328591564,-0.00708794851857164,0,1,0,0,"0|1|0|0"
"540",4.01779685383107,7.31434563955615,-8.00124434623851,-6.27836393951234,0,0,-1,-1,"0|0|-1|-1"
"541",6.79636305275478,11.6488463499742,-0.58913346057391,-4.4737647404774,0,0,0,0,"0|0|0|0"
